anime_id,name,genre,rating,member
2619,Spider Riders: Oracle no Yuusha-tachi,"Action, Adventure, Mecha",6.76,3605
32454,Usakame,"Comedy, Shounen, Sports",5.89,5941
9777,Umacha,Slice of Life,5.06,748
1039,Mizuiro (2003),"Drama, Romance, Supernatural",6.57,2325
21679,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga. OVA","Comedy, Ecchi, Romance, Shounen, Supernatural",6.54,14564
20155,Ro-Kyu-Bu! SS Recap,"Comedy, Ecchi, School, Sports",6.6,2148
845,Kiba,"Adventure, Fantasy, Shounen",7.43,47651
29375,Robot Pulta,"Adventure, Comedy, Kids, Mecha",5,45
28109,Kuzuryuugawa to Shounen,"Drama, Historical",7.75,61
29083,Lovely x Cation The Animation,Hentai,7.27,3348
26247,Mina no Egao,"Drama, Kids",6.22,52
2208,Flutter of Birds II: Tenshi-tachi no Tsubasa,"Drama, Hentai, Romance",5.85,827
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,"Comedy, Seinen, Slice of Life",7.43,194791
18277,Strike the Blood,"Action, Ecchi, Fantasy, Harem, School, Shounen, Supernatural, Vampire",7.44,231387
23247,Oshaburi Announcer,Hentai,6.84,1808
29085,Sei Yariman Sisters Pakopako Nikki The Animation,Hentai,6.8,2324
25915,Sakura Capusule,"Kids, Slice of Life",6.07,282
27793,It Girl,Music,5.75,961
32215,High School DxD BorN: Yomigaeranai Fushichou,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",7.66,22497
18893,Aoki Hagane no Arpeggio: Ars Nova,"Action, Sci-Fi, Seinen",7.55,84708
9005,To Heart 2 Adnext,"Comedy, Harem, Romance",6.95,2826
20031,D-Frag!,"Comedy, Game, School, Seinen",7.75,154548
27441,Show By Rock!!,"Comedy, Music",7.17,32061
2317,Hen,"Comedy, Ecchi",5.48,2153
15911,Yuyushiki,"Comedy, School, Seinen, Slice of Life",7.45,50351
9502,Egao no Hana,Music,5.86,670
3112,Papillon Rose,"Comedy, Ecchi, Magic, Parody",5,1817
8450,Guskou Budori no Denki,Drama,6.49,628
15195,Hetalia: The Beautiful World,"Comedy, Historical, Parody",7.98,34960
12347,Dirty Pair Flash 3,"Action, Adventure, Comedy, Ecchi, Police, Sci-Fi",6.72,1450
13519,Organic,Comedy,5.56,183
19235,"Dance, Dance, Dance","Fantasy, Music",6.2,376
1675,Transformers Micron Densetsu,"Action, Mecha, Sci-Fi, Shounen",6.81,5095
29973,Aya Hito Shiki to Iu na no Ishi Hata,Dementia,4.38,177
4053,Prince of Tennis: The National Tournament Finals,"Comedy, School, Shounen, Sports",8.15,21020
3710,Hakaba Kitarou,"Horror, Supernatural",7.01,6649
10040,Chinpui: Eri-sama Katsudou Daishashin,Comedy,6,107
15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,"Horror, Mystery",7.12,126699
4941,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,Mystery,6.45,331
33500,Acerola-chan,Comedy,5,52
23365,By Your Side,Music,6.27,550
7531,Onbu Obake,Supernatural,6.08,97
3550,Midori no Makibao,"Comedy, Sports",6.73,488
33546,Monster Strike: Mermaid Rhapsody,"Action, Fantasy, Game",7,854
5199,Seto no Hanayome Fan Disc,"Comedy, Parody, School",7.22,4855
17895,Golden Time,"Comedy, Romance, Seinen",7.92,273191
1225,3x3 Eyes Seima Densetsu,"Action, Adventure, Demons, Fantasy, Horror, Romance",7.13,8892
2067,Gekiganger 3: The Movie,"Action, Comedy, Mecha, Parody, Sci-Fi, Shounen",6.71,2562
19597,Milk House Dreaming: Ai no Shiki,"Music, Shoujo",4.81,122
28145,Johnny Cypher,"Action, Adventure, Sci-Fi",6.86,74
29861,Channel 5.5 3rd Season Prologue,Comedy,4.91,155
6380,Tetsuwan Birdy Decode: The Cipher,"Action, Comedy, Sci-Fi",7.4,12944
1657,Byston Well Monogatari: Garzey no Tsubasa,Fantasy,3.99,5822
33537,My Home,Slice of Life,5.14,45
25059,"Nikoniko, Pun","Comedy, Fantasy, Kids",5.88,62
13091,Ojiichan ga Kaizoku Datta Koro,Comedy,4.41,128
1384,Kyuuketsuhime Miyu,"Action, Demons, Drama, Horror, Vampire",7.13,11019
6798,Saa Ikou! Tamagotchi,Kids,6.06,487
1557,Shounen Onmyouji,"Action, Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",7.71,33321
27551,Deko Boko Friends,"Comedy, Kids",7.14,61
18825,Hello Kitty no Shiawase no Tulip,Kids,6.14,109
6895,Hakuouki,"Action, Drama, Historical, Josei, Samurai, Supernatural",7.57,90612
8446,SAI: Part 1 / Revolving... to the Core,"Fantasy, Music",6.18,306
3560,Karen,Hentai,5.97,1791
32289,Anison Nippon,"Action, Sci-Fi",5.4,209
860,Makai Senki Disgaea,"Action, Comedy, Demons, Fantasy, Magic",6.9,30146
9959,Raiyantsuuri no Uta,"Drama, Historical",7.51,465
6528,Utsurun Desu.,Comedy,6.41,177
30840,Many Things SD Gundam,"Comedy, Mecha, Parody",5.46,249
31761,Sayokyoku,"Comedy, Dementia",4.93,210
29223,Aldnoah.Zero Extra Archives,"Action, Mecha, Sci-Fi",7.01,6895
30161,Horoscope: Anata no Seiza,Music,4.29,50
29425,Teach,"Adventure, Kids, Music",7,43
3438,Moero! Top Striker,"Action, Shounen, Sports",6.79,2072
9881,Chou Supercar Gattiger,"Action, Cars, Sci-Fi",6.6,199
23405,Tokyo Ravens: Kon ga Oshiete Moshi Agemasu! Maru Wakari Tokyo Ravens,"Shounen, Supernatural",6.91,5949
10350,Hakuouki Sekkaroku,"Action, Demons, Drama, Fantasy, Historical, Josei",7.84,14725
956,Daikuu Maryuu Gaiking,"Adventure, Mecha, Sci-Fi, Shounen",7.02,919
824,Guardian Hearts,"Comedy, Ecchi, Magic, Romance, School",6.01,5409
32583,Sense Honma ni Honma,"Kids, Music, School",4.18,67
30049,Uli Chingu Kkachi,"School, Slice of Life",4.91,42
1943,Paprika,"Fantasy, Horror, Mystery, Psychological, Sci-Fi, Thriller",8.15,163308
6408,&quot;Bungaku Shoujo&quot; Movie,"Drama, Mystery, Romance, School",7.63,40984
32899,Watashi ga Motete Dousunda,"Comedy, Harem, Romance, School, Shoujo",7.64,57638
22447,Hello Kitty no Momotarou,"Fantasy, Kids",5.93,106
7876,Oz no Mahoutsukai,Fantasy,6.26,357
178,Ultra Maniac,"Comedy, Magic, Romance, School, Shoujo",7.3,20062
7108,Shikabane Hime: Puchitto,Comedy,6.37,3377
7322,Needless Specials,"Comedy, Ecchi, School",6.86,11609
2973,Fire Tripper,"Fantasy, Sci-Fi",6.99,2115
2783,Oyayubi Hime Monogatari,"Adventure, Fantasy, Shoujo",6.85,671
6927,Higashi no Eden Soushuuhen: Air Communication,"Comedy, Mystery, Romance",7.79,20059
14317,Computer Kakumei: Saikyou x Saisoku no Zunou Tanjou,Sci-Fi,6.6,5171
10324,Tono to Issho: Gantai no Yabou,"Comedy, Historical, Parody, Samurai, Seinen",6.73,1993
918,Gintama,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",9.04,336376
2536,Angelique: Shiroi Tsubasa no Memoire,"Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",6.14,1871
34177,Tenshi no 3P!,"Music, School, Slice of Life",,359
6974,Seikimatsu Occult Gakuin,"Comedy, Mystery, School, Sci-Fi, Supernatural",7.16,65021
32809,Xiong Chumo Zhi Xueling Xiongfeng,"Adventure, Comedy",5.67,50
306,Abenobashi Mahouâ˜†Shoutengai,"Comedy, Ecchi, Fantasy, Parody",7.38,47752
1112,Vandread: Taidou-hen,"Action, Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",6.91,5185
473,Tide-Line Blue,"Action, Adventure, Drama, Military, Shounen",6.77,4670
1748,Piyoko ni Omakase pyo!,"Comedy, Sci-Fi, Shounen",6.86,1480
1889,Higurashi no Naku Koro ni Kai,"Mystery, Psychological, Supernatural, Thriller",8.41,218101
10780,Dead Heat,"Action, Mecha, Sci-Fi, Sports",5.69,495
3295,Yatterman,"Adventure, Comedy, Parody",6.68,2169
201,Video Girl Ai,"Comedy, Drama, Ecchi, Romance",7.31,13970
14835,The iDOLM@STER Shiny Festa,"Comedy, Drama, Music",7.32,9893
333,Mama wa Shougaku 4 Nensei,"Comedy, Drama, Sci-Fi",7.31,1711
50,Aa! Megami-sama! (TV),"Comedy, Magic, Romance, Seinen, Supernatural",7.45,96694
3762,The Borgman: Last Battle,"Action, Demons, Sci-Fi, Shounen",6.18,386
22791,Sora Iro Hana Iro,"Drama, Slice of Life",6.25,55
23787,Hiâ˜†sCoool! SeHa Girls,"Comedy, Game",6.6,7440
31149,Persona 3 the Movie 4: Winter of Rebirth,"Action, Fantasy, Seinen, Supernatural",8.17,13359
25375,Moon Pride,"Magic, Music, Romance, Supernatural",6.89,2478
32267,Kowaremono: Risa The Animation,Hentai,6.49,2103
1399,Macross 7 Encore,"Action, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",7.07,5616
14379,Shoujo x Shoujo x Shoujo The Animation,"Harem, Hentai",6.94,3505
5104,Andes Shounen Pepero no Bouken,Adventure,6.92,423
2021,Youkou no Ken,"Adventure, Comedy, Hentai",6.4,1895
10935,Hourou Musuko Specials,"Drama, School",7.7,4714
32828,Amaama to Inazuma,"Comedy, Seinen, Slice of Life",7.63,95339
30349,Legend of the Moles: The Treasure of Scylla,"Adventure, Fantasy, Kids",7.2,44
1190,Prince of Tennis: A Day on Survival Mountain,"Adventure, Comedy, Shounen, Sports",7.48,11817
9349,Shizukanaru Don: Yakuza Side Story,"Action, Comedy, Drama, Seinen",5.67,130
28313,Kanojo wa Dare to demo Sex Suru.,Hentai,6.72,3054
33130,Naze Ikiru: Rennyo Shounin to Yoshizaki Enjou,Historical,6.43,507
3932,Magnerobo Ga-Keen,"Action, Mecha, Sci-Fi",6.49,416
9252,Break Blade 3: Kyoujin no Ato,"Action, Fantasy, Mecha, Military, Shounen",7.94,42653
1351,Angel Cop,"Action, Police, Sci-Fi",6.04,5663
5266,Choujuu Kishin Dancougar: God Bless Dancougar,"Action, Mecha, Sci-Fi",6.72,667
33499,Ganbare! Kickers Specials,"Drama, Shounen, Sports",6.43,141
30311,Kuroko no Basket 3rd Season NG-shuu,"Comedy, Sports",7.98,10778
20955,Peeping Life: YouTuber-kun,Comedy,4.87,245
7375,Shakugan no Shana S Specials,"Comedy, Parody",7.02,18190
601,Nekojiru-sou,"Comedy, Dementia, Psychological",7.46,34568
867,Slayers Gorgeous,"Adventure, Comedy, Fantasy, Magic, Supernatural",7.42,12755
11813,Shijou Saikyou no Deshi Kenichi OVA,"Action, Comedy, Martial Arts, School, Shounen",8.02,24167
18137,Train Heroes,Kids,6.1,164
454,.hack//Gift,"Comedy, Fantasy, Game",6.37,15411
6675,Redline,"Action, Cars, Sci-Fi, Sports",8.33,109392
32801,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,"Action, Adventure, Comedy, Fantasy, Romance",7.18,23370
9895,The Bathroom,"Comedy, Dementia",4.4,671
22221,Monoshiri Daigaku: Ashita no Calendar,Historical,6.8,112
23759,Oira no Ski,"Comedy, Sports",5.31,201
20973,Sekai Seifuku: Bouryaku no Zvezda,"Action, Comedy, Fantasy",7.18,67877
8215,Genji Tsuushin Agedama,"Action, Comedy, Parody, Sci-Fi",6.58,477
33750,Boku no Yayoi-san 2,Hentai,5.9,730
4060,Grimm Masterpiece Theater,"Adventure, Comedy, Fantasy, Kids, Magic",7.62,1938
14661,Kindan no Byoutou The Animation,"Harem, Hentai",6.62,2150
1497,Aru Machi Kado no Monogatari,"Drama, Music, Romance",6.81,1724
1539,Touch: Cross Road - Kaze no Yukue,"Romance, Shounen, Sports",7.21,1513
1288,Mobile Police Patlabor,"Comedy, Mecha, Police, Sci-Fi",7.46,8516
7598,Loups=Garous,"Mystery, Sci-Fi, Thriller",6.43,12350
4202,Mokke Specials,"Mystery, Slice of Life, Supernatural",7.09,1331
827,Uba,Hentai,6,2437
3361,UFO Senshi Dai Apolon,"Action, Mecha, Sci-Fi",6.43,312
33583,Nana Moon,"Fantasy, Kids",6,36
7744,Fight Ippatsu! Juuden-chan!! Specials,"Comedy, Ecchi",6.66,4700
2342,Shin Choujin Densetsu Urotsukidouji Mataiden,"Demons, Fantasy, Hentai, Horror, Sci-Fi",6.22,676
423,Stratos 4 Advance,"Comedy, Military, Sci-Fi, Shounen",6.95,2448
622,Natsu-iro no Sunadokei,"Drama, Romance, Sci-Fi",6.71,6327
1799,Fatal Fury: Legend of the Hungry Wolf,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",6.64,5353
18029,Hello Kitty no Suteki na Kyoudai,"Fantasy, Kids",6.94,123
30211,Zenchuu Maite,Dementia,4.27,73
7367,Naruto: The Cross Roads,"Action, Adventure, Comedy, Shounen",6.95,22131
259,Happyâ˜†Lesson,"Comedy, Harem, Romance, School",6.76,8067
29851,Nekoronde Mite ne.,Comedy,3.43,54
31064,Gunslinger Stratos: The Animation - Kikan/Kaze no Yukue,"Action, Sci-Fi",6.08,1348
21879,Sword Art Online: Sword Art Offline - Extra Edition,Comedy,6.88,27380
10202,Kamen Rider Den-O: Imagin Anime 3,"Action, Adventure, Comedy, Kids, Super Power",6.58,350
11491,Recorder to Randoseru Doâ™ª,"Comedy, School, Seinen, Slice of Life",6.81,29599
8182,Bouken Shounen Shadar,"Adventure, Horror",6.65,184
5070,Beast Wars Second Chou Seimeitai Transformers,"Action, Mecha, Sci-Fi",6.55,1327
1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",8.25,129112
12483,Gregory Horror Show: The Last Train,"Comedy, Demons, Horror, Mystery, Supernatural, Vampire",6.8,505
5039,Kurozuka,"Action, Drama, Historical, Horror, Romance, Sci-Fi, Vampire",7.08,52145
17811,Kyoto Animation: Hassou-hen,Fantasy,5.73,2246
3602,Ginga Tetsudou 999: Eternal Fantasy,"Action, Drama, Sci-Fi, Space",6.87,1896
2302,Mobile Suit SD Gundam Mk I,"Mecha, Parody, Sci-Fi",6.52,2371
22831,Abarenbou Rikishi!! Matsutarou,"Seinen, Sports",6.2,5568
3006,Atashin&#039;chi,"Comedy, Slice of Life",7.39,1524
5539,Blassreiter: Navi,"Action, Sci-Fi",6.52,2914
25983,Private Eye Dol,"Comedy, Mystery",5.91,73
24855,Girlfriend (Kari),"School, Slice of Life",6.03,24338
1342,Violence Jack: Jigoku Gai-hen,"Action, Drama, Horror",5.8,3456
26333,Kaneko Misuzu: Yasashisa no Fuukei,"Drama, Kids",5.25,53
23973,Fuku-chan,"Kids, Slice of Life",5,56
34198,Kamisama Minarai: Himitsu no Cocotama Movie,"Fantasy, Kids, Magic",,64
3539,Utsukushiki Emono-tachi no Gakuen,Hentai,5.58,1072
18329,Meoteoldosawa Ttomae,"Action, Adventure, Fantasy, Magic, Shounen",5.38,66
8986,Supernatural The Animation,"Action, Demons, Horror, Supernatural",7.2,18528
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,"Action, Comedy, Mystery, Police",7.29,786
3769,Play Ball 2nd,"Action, Shounen, Sports",6.56,198
2715,Totsuzen! Neko no Kuni Banipal Witt,Adventure,7.02,1138
5921,Utsunomiko,"Adventure, Demons, Fantasy",6.35,298
18573,Noobow,"Kids, Slice of Life",6.25,64
7022,G-senjou no Higeki,"Comedy, Dementia",3.68,562
10859,Soretteâ™¡Dakara ne!,Slice of Life,5.15,1223
5624,Biohazard 4D-Executer,"Action, Adventure, Horror, Military",5.75,2423
1198,Tsuyokiss,"Comedy, Romance, School, Slice of Life",6.73,13680
33185,Peace Maker Kurogane (Shinsaku),"Action, Comedy, Historical, Samurai, Shounen",,939
14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,"Action, Adventure, Drama, Mecha, Sci-Fi",6.44,6756
24073,Konna Watashitachi ga Nariyuki de Heroine ni Natta Kekka www,"Comedy, Fantasy",5.5,176
32229,Ojiichan no Komoriuta,"Kids, Music",4.78,37
521,Mermaid Melody Pichi Pichi Pitch,"Adventure, Comedy, Magic, Romance, Shoujo",7.11,32296
30519,Ba La La Xiao Mo Xian Zhi: Caihong Xin Shi,"Comedy, Magic, Shoujo",6.28,355
1828,Catblue: Dynamite,"Action, Fantasy",6.3,1311
33201,Ojisan to Marshmallow Special,Comedy,6.11,6392
32734,"Satto Anshin, SAT x Peeping Life","Comedy, Slice of Life",4.07,66
33827,Gakushuu Animation Nihon Koku Kenpou,Historical,6,20
32852,Survivor,"Music, Supernatural",3.28,70
16816,David and Goliath,"Adventure, Historical, Kids",4.5,80
2713,Rockman.EXE Beast+,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",7.11,3224
25969,Clock,Dementia,4.04,84
26141,Hato yo: Hiroshima no Sora wo,"Historical, Kids",8.5,71
2542,Lady Georgie,"Drama, Historical, Romance, Shoujo",7.28,4157
76,Mahou Shoujo Lyrical Nanoha,"Action, Comedy, Drama, Magic, Super Power",7.52,62582
19351,Nijiiroâ˜†Prism Girl,"Comedy, Romance, School, Shoujo",6.38,1390
6090,Hon Ran,"Action, Magic, Martial Arts",5.33,781
7014,Tezuka Osamu no Buddha: Akai Sabaku yo! Utsukushiku,"Drama, Historical, Military, Supernatural",7.11,4812
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",8.36,27532
4355,Tsuukin Kairaku: Chikan de Go!!,Hentai,5.94,1594
33349,Hajimete no Eigo: Sekai Meisaku Douwa,"Fantasy, Kids",5.33,33
2473,Ginga Ojousama Densetsu Yuna: Kanashimi no Siren,"Action, Adventure, Comedy, Magic, Mecha, Sci-Fi",6.24,1748
6554,Kawa no Hikari,"Adventure, Kids",7.11,806
4400,Inmu 2,Hentai,5.87,715
7518,Boku wa Kuma,"Kids, Music, Slice of Life",5.98,985
12585,Inazuma Eleven Go Recap,"Shounen, Sports, Super Power",6.83,1697
1367,Detective Conan Movie 08: Magician of the Silver Sky,"Adventure, Comedy, Mystery, Police, Shounen",8.23,23130
30765,Present,"Drama, Kids",5.5,45
13311,Henshin Gattai! 5 tsu no Atsuki Tamashii,"Music, Super Power",4.19,269
5819,Tori no Uta,Fantasy,6.58,2426
16788,Sengoku Bushou Retsuden Bakufuu Douji Hissatsuman,"Action, Adventure, Mecha",4.93,113
29653,Futari Zamurai Homare no Kawakiri,"Drama, Historical, Samurai",4.82,97
2729,XÂ²: Double X,"Drama, Music, Shoujo",6.68,2976
2310,Chou Kidou Densetsu DinaGiga,"Mecha, Sci-Fi",5.19,596
34349,Diamond no Ace: Second Season OVA,"Comedy, School, Shounen, Sports",7.25,1885
21869,Tarepanda,Music,5.81,118
23249,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,"Action, Drama, Military, Sci-Fi, Space",7.93,5431
4690,Cyborg 009 (1979),"Action, Adventure, Mecha, Sci-Fi, Shounen",7.23,3625
9955,Big Mouth Do Do,"Kids, Slice of Life",6.54,115
31297,Tokyo Ghoul: &quot;Pinto&quot;,"Action, Drama, Horror, Mystery, Psychological, Supernatural",7.61,52312
14047,Ikusa Otome Valkyrie G,"Fantasy, Hentai, Supernatural",6.7,1944
3307,Moke Moke Taishou Dendo Musume Arisa,"Hentai, Mecha",6.18,3321
3992,Himekishi Lilia,"Demons, Fantasy, Hentai, Horror, Magic, Supernatural",7.02,5445
2795,Dragonaut: The Resonance,"Action, Drama, Fantasy, Mecha, Romance, Sci-Fi",6.81,45265
28685,Tough Guy!,"Action, Comedy",4.91,61
33080,Brotherhood: Final Fantasy XV,Action,7.18,29445
1406,Gibo,"Drama, Hentai, Romance",6.1,2705
29836,Akuei to Gacchinpo,"Comedy, Kids",4.57,83
3791,Air Gear Special,"Shounen, Sports",7.43,33597
14059,Kimagure Orangeâ˜†Road: Soushuuhen Tanabata Special,Shounen,6.82,625
10458,Ran-&gt;Sem: Hakudaku Delmo Tsuma no Miira Tori,Hentai,6.92,4192
34363,Ocha-ken: Ryokutto Monogatari,"Kids, Slice of Life",8,20
5041,Guin Saga,"Adventure, Fantasy",7.29,26176
912,Ninku,"Adventure, Shounen",7.15,2424
10079,Hoshizora e Kakaru Hashi,"Comedy, Ecchi, Harem, Romance, School",7.04,85178
6061,Maryuu Senki,"Fantasy, Horror",5.65,812
13053,Aimai Elegy,Music,6.91,1646
22471,Mirakururun Grand Purin!,"Kids, Music",5.37,152
4879,Mouryou no Hako,"Mystery, Seinen, Supernatural, Thriller",7.33,36075
6008,Jewelpet,"Fantasy, Magic, Shoujo",6.76,4197
13643,Imouto Twins,Hentai,6.08,1313
9886,Ganbare! Moudouken Serve,Slice of Life,5.8,92
265,Hajime no Ippo: Mashiba vs. Kimura,"Comedy, Shounen, Sports",8.28,40623
31926,Kashikokimono,Music,4.93,121
33196,Shi Wan Ge Leng Xiaohua Di 3rd Season,"Comedy, Parody",7.08,144
5902,Hyakujitsu no Bara,"Drama, Yaoi",7.06,17362
5534,Hai! Akko Desu,"Romance, Slice of Life",7.08,296
29755,Haikyuu!! Movie 1: Owari to Hajimari,"Comedy, Drama, School, Shounen, Sports",7.94,13094
10276,Prince of Tennis: Mini Theater,Comedy,7.13,3010
22619,Kero Kero Keroppi no Tomodachitte Ii na,Kids,6.31,71
8628,Chains &amp; Rings,"Fantasy, Music",5.79,687
18731,Bokutachi no Peace River,"Adventure, Drama, Kids, Supernatural",5.38,82
18683,Shibai Taroka,"Action, Comedy, Romance, School, Shounen",6,161
30204,Ryoukan-san,Historical,5.4,55
9587,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!!,"Comedy, Ecchi, Harem, Romance",6.34,51637
19849,Peeping Life 5.0ch,"Comedy, Slice of Life",4.75,207
5267,Gamba no Bouken,"Adventure, Kids",7.16,790
1847,Rec: Yurusarezarumono,"Comedy, Drama, Romance",7.3,16654
1009,Battle Spirits: Ryuuko no Ken,"Action, Comedy, Martial Arts, Shounen",4.89,1708
5543,Under World,Hentai,4.28,183
9790,Sora no Otoshimono: Tokeijikake no Angeloid,"Comedy, Drama, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",7.87,70391
25987,Tensai Bakavon: Yomigaeru Flanders no Inu,"Comedy, Parody",5.75,135
4131,Twin Bee Paradise,"Action, Adventure",6.66,176
31513,Aoki Seimei Hoken,Comedy,5.11,158
16253,"Umi Da! Funade Da! Nikoniko, Pun","Comedy, Fantasy",6.38,79
2565,Jungle Taitei: Susume Leo!,"Adventure, Shounen",6.77,986
3399,Rokushin Gattai GodMars,"Action, Mecha, Sci-Fi, Space",6.52,917
31240,Re:Zero kara Hajimeru Isekai Seikatsu,"Drama, Fantasy, Psychological, Thriller",8.64,355839
9745,Sengoku Basara Movie: The Last Party,"Action, Historical, Martial Arts, Samurai, Super Power",7.77,18267
9385,Rokushin Gattai GodMars (1982),"Action, Mecha, Sci-Fi, Space",6.1,304
4242,Ginga Reppuu Baxingar,"Action, Adventure, Mecha",6.57,399
28653,Maze,,5.37,138
23259,Gundam: G no Reconguista,"Action, Mecha, Sci-Fi, Space",5.86,16538
30745,Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen - Yakusoku no Kizuna,Music,7.92,10306
9754,Kuragehime: Eiyuu Retsudenâ˜†,"Comedy, Josei, Slice of Life",6.68,9748
8092,Bakumatsu no Spasibo,Historical,6.97,647
31756,Owari no Seraph: The Beginning of the End,"Action, Drama, Shounen, Supernatural, Vampire",6.99,14248
3989,Suna no Bara: Yuki no Mokushiroku,Action,6.31,633
32238,"Watashi wa, Kairaku Izonshou",Hentai,6.32,1569
2517,Eikoku Koi Monogatari Emma: Intermission,"Drama, Historical, Romance, Seinen, Slice of Life",7.21,3261
19103,Mesu Saga: Persona,Hentai,6.66,2005
33183,Mahoutsukai Precure! Movie,"Action, Fantasy, Magic, School, Shoujo, Slice of Life",7.71,514
19959,Barbapapa (1977),"Comedy, Fantasy, Kids",6.19,236
3050,Panchira Teacher,"Hentai, School",6.54,4881
34522,"Wake Up, Girls! Shin Shou","Drama, Music",,381
422,Stratos 4 OVA,"Comedy, Military, Sci-Fi, Shounen",6.86,2133
4822,Pendant,Hentai,5.57,249
5132,Let&#039;s Nupu Nupu,"Comedy, Ecchi, School",6.44,1861
33858,Kissaten Soudou,Comedy,3.46,34
13513,Anima,Music,5.12,952
5421,Ark,"Action, Fantasy, Mecha, Military, Sci-Fi, Supernatural",6.25,721
20541,Mikakunin de Shinkoukei,"Comedy, Romance, School, Slice of Life",7.59,133385
33318,Scripta Volant,,6.27,22
30235,Kochira Tamago Outou Negaimasu,"Comedy, School",4.5,51
2206,Galaxy Angel Z Special,"Comedy, Sci-Fi",7.13,2208
14127,Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de,Hentai,7.16,5018
3809,Shirayuki Hime no Densetsu,"Adventure, Fantasy, Romance",6.74,1486
29589,Denpa Kyoushi (TV),"Comedy, Romance, School, Shounen",6.94,67336
9533,Pururun! Shizuku-chan Aha,"Comedy, Kids",5.86,102
2488,Mei to Koneko Bus,"Adventure, Fantasy",7.47,7714
4061,Grimm Masterpiece Theater II,"Adventure, Comedy, Fantasy, Kids, Magic",7.58,1169
32151,Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist. Specials,"Action, Music, Sci-Fi",6.88,1363
19943,Eikou e no Spur: Igaya Chiharu Monogatari,"Drama, Historical, Sports",6.67,80
